Ayat_ID,surat_ID,para_ID,only_aayat_no,mark
5166,58,28,5,0
5167,58,28,6,0
5168,58,28,7,0
5169,58,28,8,0
5170,58,28,9,0
5171,58,28,10,0
5172,58,28,11,0
5173,58,28,12,0
5174,58,28,13,0
5175,58,28,14,0
5176,58,28,15,0
5177,58,28,16,0
5178,58,28,17,0
5179,58,28,18,0
5180,58,28,19,0
5181,58,28,20,0
5182,58,28,21,0
5183,58,28,22,0
5184,59,28,0,0
5185,59,28,1,0
5186,59,28,2,0
5187,59,28,3,0
5188,59,28,4,0
5189,59,28,5,0
5190,59,28,6,0
5191,59,28,7,0
5192,59,28,8,0
5193,59,28,9,0
5194,59,28,10,0
5195,59,28,11,0
5196,59,28,12,0
5197,59,28,13,0
5198,59,28,14,0
5199,59,28,15,0
5200,59,28,16,0
5201,59,28,17,0
5202,59,28,18,0
5203,59,28,19,0
5204,59,28,20,0
5205,59,28,21,0
5206,59,28,22,0
5207,59,28,23,0
5208,59,28,24,0
5209,60,28,0,0
5210,60,28,1,0
5211,60,28,2,0
5212,60,28,3,0
5213,60,28,4,0
5214,60,28,5,0
5215,60,28,6,0
5216,60,28,7,0
5217,60,28,8,0
5218,60,28,9,0
5219,60,28,10,0
5220,60,28,11,0
5221,60,28,12,0
5222,60,28,13,0
5223,61,28,0,0
5224,61,28,1,0
5225,61,28,2,0
5226,61,28,3,0
5227,61,28,4,0
5228,61,28,5,0
5229,61,28,6,0
5230,61,28,7,0
5231,61,28,8,0
5232,61,28,9,0
5233,61,28,10,0
5234,61,28,11,0
5235,61,28,12,0
5236,61,28,13,0
5237,61,28,14,0
5238,62,28,0,0
5239,62,28,1,0
5240,62,28,2,0
5241,62,28,3,0
5242,62,28,4,0
5243,62,28,5,0
5244,62,28,6,0
5245,62,28,7,0
5246,62,28,8,0
5247,62,28,9,0
5248,62,28,10,0
5249,62,28,11,0
5250,63,28,0,0
5251,63,28,1,0
5252,63,28,2,0
5253,63,28,3,0
5254,63,28,4,0
5255,63,28,5,0
5256,63,28,6,0
5257,63,28,7,0
5258,63,28,8,0
5259,63,28,9,0
5260,63,28,10,0
5261,63,28,11,0
5262,64,28,0,0
5263,64,28,1,0
5264,64,28,2,0
5265,64,28,3,0
5266,64,28,4,0
5267,64,28,5,0
5268,64,28,6,0
5269,64,28,7,0
5270,64,28,8,0
5271,64,28,9,0
5272,64,28,10,0
5273,64,28,11,0
5274,64,28,12,0
5275,64,28,13,0
5276,64,28,14,0
5277,64,28,15,0
5278,64,28,16,0
5279,64,28,17,0
5280,64,28,18,0
5281,65,28,0,0
5282,65,28,1,0
5283,65,28,2,0
5284,65,28,3,0
5285,65,28,4,0
5286,65,28,5,0
5287,65,28,6,0
5288,65,28,7,0
5289,65,28,8,0
5290,65,28,9,0
5291,65,28,10,0
5292,65,28,11,0
5293,65,28,12,0
5294,66,28,0,0
5295,66,28,1,0
5296,66,28,2,0
5297,66,28,3,0
5298,66,28,4,0
5299,66,28,5,0
5300,66,28,6,0
5301,66,28,7,0
5302,66,28,8,0
5303,66,28,9,0
5304,66,28,10,0
5305,66,28,11,0
5306,66,28,12,0
5307,67,29,0,0
5308,67,29,1,0
5309,67,29,2,0
5310,67,29,3,0
5311,67,29,4,0
5312,67,29,5,0
5313,67,29,6,0
5314,67,29,7,0
5315,67,29,8,0
5316,67,29,9,0
5317,67,29,10,0
5318,67,29,11,0
5319,67,29,12,0
5320,67,29,13,0
5321,67,29,14,0
5322,67,29,15,0
5323,67,29,16,0
5324,67,29,17,0
5325,67,29,18,0
5326,67,29,19,0
5327,67,29,20,0
5328,67,29,21,0
5329,67,29,22,0
5330,67,29,23,0
5331,67,29,24,0
5332,67,29,25,0
5333,67,29,26,0
5334,67,29,27,0
5335,67,29,28,0
5336,67,29,29,0
5337,67,29,30,0
5338,68,29,0,0
5339,68,29,1,0
5340,68,29,2,0
5341,68,29,3,0
5342,68,29,4,0
5343,68,29,5,0
5344,68,29,6,0
5345,68,29,7,0
5346,68,29,8,0
5347,68,29,9,0
5348,68,29,10,0
5349,68,29,11,0
5350,68,29,12,0
5351,68,29,13,0
5352,68,29,14,0
5353,68,29,15,0
5354,68,29,16,0
5355,68,29,17,0
5356,68,29,18,0
5357,68,29,19,0
5358,68,29,20,0
5359,68,29,21,0
5360,68,29,22,0
5361,68,29,23,0
5362,68,29,24,0
5363,68,29,25,0
5364,68,29,26,0
5365,68,29,27,0
5366,68,29,28,0
5367,68,29,29,0
5368,68,29,30,0
5369,68,29,31,0
5370,68,29,32,0
5371,68,29,33,0
5372,68,29,34,0
5373,68,29,35,0
5374,68,29,36,0
5375,68,29,37,0
5376,68,29,38,0
5377,68,29,39,0
5378,68,29,40,0
5379,68,29,41,0
5380,68,29,42,0
5381,68,29,43,0
5382,68,29,44,0
5383,68,29,45,0
5384,68,29,46,0
5385,68,29,47,0
5386,68,29,48,0
5387,68,29,49,0
5388,68,29,50,0
5389,68,29,51,0
5390,68,29,52,0
5391,69,29,0,0
5392,69,29,1,0
5393,69,29,2,0
5394,69,29,3,0
5395,69,29,4,0
5396,69,29,5,0
5397,69,29,6,0
5398,69,29,7,0
5399,69,29,8,0
5400,69,29,9,0
5401,69,29,10,0
5402,69,29,11,0
5403,69,29,12,0
5404,69,29,13,0
5405,69,29,14,0
5406,69,29,15,0
5407,69,29,16,0
5408,69,29,17,0
5409,69,29,18,0
5410,69,29,19,0
5411,69,29,20,0
5412,69,29,21,0
5413,69,29,22,0
5414,69,29,23,0
5415,69,29,24,0
5416,69,29,25,0
5417,69,29,26,0
5418,69,29,27,0
5419,69,29,28,0
5420,69,29,29,0
5421,69,29,30,0
5422,69,29,31,0
5423,69,29,32,0
5424,69,29,33,0
5425,69,29,34,0
5426,69,29,35,0
5427,69,29,36,0
5428,69,29,37,0
5429,69,29,38,0
5430,69,29,39,0
5431,69,29,40,0
5432,69,29,41,0
5433,69,29,42,0
5434,69,29,43,0
5435,69,29,44,0
5436,69,29,45,0
5437,69,29,46,0
5438,69,29,47,0
5439,69,29,48,0
5440,69,29,49,0
5441,69,29,50,0
5442,69,29,51,0
5443,69,29,52,0
5444,70,29,0,0
5445,70,29,1,0
5446,70,29,2,0
5447,70,29,3,0
5448,70,29,4,0
5449,70,29,5,0
5450,70,29,6,0
5451,70,29,7,0
5452,70,29,8,0
5453,70,29,9,0
5454,70,29,10,0
5455,70,29,11,0
5456,70,29,12,0
5457,70,29,13,0
5458,70,29,14,0
5459,70,29,15,0
5460,70,29,16,0
5461,70,29,17,0
5462,70,29,18,0
5463,70,29,19,0
5464,70,29,20,0
5465,70,29,21,0
5466,70,29,22,0
5467,70,29,23,0
5468,70,29,24,0
5469,70,29,25,0
5470,70,29,26,0
5471,70,29,27,0
5472,70,29,28,0
5473,70,29,29,0
5474,70,29,30,0
5475,70,29,31,0
5476,70,29,32,0
5477,70,29,33,0
5478,70,29,34,0
5479,70,29,35,0
5480,70,29,36,0
5481,70,29,37,0
5482,70,29,38,0
5483,70,29,39,0
5484,70,29,40,0
5485,70,29,41,0
5486,70,29,42,0
5487,70,29,43,0
5488,70,29,44,0
5489,71,29,0,0
5490,71,29,1,0
5491,71,29,2,0
5492,71,29,3,0
5493,71,29,4,0
5494,71,29,5,0
5495,71,29,6,0
5496,71,29,7,0
5497,71,29,8,0
5498,71,29,9,0
5499,71,29,10,0
5500,71,29,11,0
5501,71,29,12,0
5502,71,29,13,0
5503,71,29,14,0
5504,71,29,15,0
5505,71,29,16,0
5506,71,29,17,0
5507,71,29,18,0
5508,71,29,19,0
5509,71,29,20,0
5510,71,29,21,0
5511,71,29,22,0
5512,71,29,23,0
5513,71,29,24,0
5514,71,29,25,0
5515,71,29,26,0
5516,71,29,27,0
5517,71,29,28,0
5518,72,29,0,0
5519,72,29,1,0
5520,72,29,2,0
5521,72,29,3,0
5522,72,29,4,0
5523,72,29,5,0
5524,72,29,6,0
5525,72,29,7,0
5526,72,29,8,0
5527,72,29,9,0
5528,72,29,10,0
5529,72,29,11,0
5530,72,29,12,0
5531,72,29,13,0
5532,72,29,14,0
5533,72,29,15,0
5534,72,29,16,0
5535,72,29,17,0
5536,72,29,18,0
5537,72,29,19,0
5538,72,29,20,0
5539,72,29,21,0
5540,72,29,22,0
5541,72,29,23,0
5542,72,29,24,0
5543,72,29,25,0
5544,72,29,26,0
5545,72,29,27,0
5546,72,29,28,0
5547,73,29,0,0
5548,73,29,1,0
5549,73,29,2,0
5550,73,29,3,0
5551,73,29,4,0
5552,73,29,5,0
5553,73,29,6,0
5554,73,29,7,0
5555,73,29,8,0
5556,73,29,9,0
5557,73,29,10,0
5558,73,29,11,0
5559,73,29,12,0
5560,73,29,13,0
5561,73,29,14,0
5562,73,29,15,0
5563,73,29,16,0
5564,73,29,17,0
5565,73,29,18,0
5566,73,29,19,0
5567,73,29,20,0
5568,74,29,0,0
5569,74,29,1,0
5570,74,29,2,0
5571,74,29,3,0
5572,74,29,4,0
5573,74,29,5,0
5574,74,29,6,0
5575,74,29,7,0
5576,74,29,8,0
5577,74,29,9,0
5578,74,29,10,0
5579,74,29,11,0
5580,74,29,12,0
5581,74,29,13,0
5582,74,29,14,0
5583,74,29,15,0
5584,74,29,16,0
5585,74,29,17,0
5586,74,29,18,0
5587,74,29,19,0
5588,74,29,20,0
5589,74,29,21,0
5590,74,29,22,0
5591,74,29,23,0
5592,74,29,24,0
5593,74,29,25,0
5594,74,29,26,0
5595,74,29,27,0
5596,74,29,28,0
5597,74,29,29,0
5598,74,29,30,0
5599,74,29,31,0
5600,74,29,32,0
5601,74,29,33,0
5602,74,29,34,0
5603,74,29,35,0
5604,74,29,36,0
5605,74,29,37,0
5606,74,29,38,0
5607,74,29,39,0
5608,74,29,40,0
5609,74,29,41,0
5610,74,29,42,0
5611,74,29,43,0
5612,74,29,44,0
5613,74,29,45,0
5614,74,29,46,0
5615,74,29,47,0
5616,74,29,48,0
5617,74,29,49,0
5618,74,29,50,0
5619,74,29,51,0
5620,74,29,52,0
5621,74,29,53,0
5622,74,29,54,0
5623,74,29,55,0
5624,74,29,56,0
5625,75,29,0,0
5626,75,29,1,0
5627,75,29,2,0
5628,75,29,3,0
5629,75,29,4,0
5630,75,29,5,0
5631,75,29,6,0
5632,75,29,7,0
5633,75,29,8,0
5634,75,29,9,0
5635,75,29,10,0
5636,75,29,11,0
5637,75,29,12,0
5638,75,29,13,0
5639,75,29,14,0
5640,75,29,15,0
5641,75,29,16,0
5642,75,29,17,0
5643,75,29,18,0
5644,75,29,19,0
5645,75,29,20,0
5646,75,29,21,0
5647,75,29,22,0
5648,75,29,23,0
5649,75,29,24,0
5650,75,29,25,0
5651,75,29,26,0
5652,75,29,27,0
5653,75,29,28,0
5654,75,29,29,0
5655,75,29,30,0
5656,75,29,31,0
5657,75,29,32,0
5658,75,29,33,0
5659,75,29,34,0
5660,75,29,35,0
5661,75,29,36,0
5662,75,29,37,0
5663,75,29,38,0
5664,75,29,39,0
5665,75,29,40,0
5666,76,29,0,0
5667,76,29,1,0
5668,76,29,2,0
5669,76,29,3,0
5670,76,29,4,0
5671,76,29,5,0
5672,76,29,6,0
5673,76,29,7,0
5674,76,29,8,0
5675,76,29,9,0
5676,76,29,10,0
5677,76,29,11,0
5678,76,29,12,0
5679,76,29,13,0
5680,76,29,14,0
5681,76,29,15,0
5682,76,29,16,0
5683,76,29,17,0
5684,76,29,18,0
5685,76,29,19,0
5686,76,29,20,0
5687,76,29,21,0
5688,76,29,22,0
5689,76,29,23,0
5690,76,29,24,0
5691,76,29,25,0
5692,76,29,26,0
5693,76,29,27,0
5694,76,29,28,0
5695,76,29,29,0
5696,76,29,30,0
5697,76,29,31,0
5698,77,29,0,0
5699,77,29,1,0
5700,77,29,2,0
5701,77,29,3,0
5702,77,29,4,0
5703,77,29,5,0
5704,77,29,6,0
5705,77,29,7,0
5706,77,29,8,0
5707,77,29,9,0
5708,77,29,10,0
5709,77,29,11,0
5710,77,29,12,0
5711,77,29,13,0
5712,77,29,14,0
5713,77,29,15,0
5714,77,29,16,0
5715,77,29,17,0
5716,77,29,18,0
5717,77,29,19,0
5718,77,29,20,0
5719,77,29,21,0
5720,77,29,22,0
5721,77,29,23,0
5722,77,29,24,0
5723,77,29,25,0
5724,77,29,26,0
5725,77,29,27,0
5726,77,29,28,0
5727,77,29,29,0
5728,77,29,30,0
5729,77,29,31,0
5730,77,29,32,0
5731,77,29,33,0
5732,77,29,34,0
5733,77,29,35,0
5734,77,29,36,0
5735,77,29,37,0
5736,77,29,38,0
5737,77,29,39,0
5738,77,29,40,0
5739,77,29,41,0
5740,77,29,42,0
5741,77,29,43,0
5742,77,29,44,0
5743,77,29,45,0
5744,77,29,46,0
5745,77,29,47,0
5746,77,29,48,0
5747,77,29,49,0
5748,77,29,50,0
5749,78,30,0,0
5750,78,30,1,0
5751,78,30,2,0
5752,78,30,3,0
5753,78,30,4,0
5754,78,30,5,0
5755,78,30,6,0
5756,78,30,7,0
5757,78,30,8,0
5758,78,30,9,0
5759,78,30,10,0
5760,78,30,11,0
5761,78,30,12,0
5762,78,30,13,0
5763,78,30,14,0
5764,78,30,15,0
5765,78,30,16,0
5766,78,30,17,0
5767,78,30,18,0
5768,78,30,19,0
5769,78,30,20,0
5770,78,30,21,0
5771,78,30,22,0
5772,78,30,23,0
5773,78,30,24,0
5774,78,30,25,0
5775,78,30,26,0
5776,78,30,27,0
5777,78,30,28,0
5778,78,30,29,0
5779,78,30,30,0
5780,78,30,31,0
5781,78,30,32,0
5782,78,30,33,0
5783,78,30,34,0
5784,78,30,35,0
5785,78,30,36,0
5786,78,30,37,0
5787,78,30,38,0
5788,78,30,39,0
5789,78,30,40,0
5790,79,30,0,0
5791,79,30,1,0
5792,79,30,2,0
5793,79,30,3,0
5794,79,30,4,0
5795,79,30,5,0
5796,79,30,6,0
5797,79,30,7,0
5798,79,30,8,0
5799,79,30,9,0
5800,79,30,10,0
5801,79,30,11,0
5802,79,30,12,0
5803,79,30,13,0
5804,79,30,14,0
5805,79,30,15,0
5806,79,30,16,0
5807,79,30,17,0
5808,79,30,18,0
5809,79,30,19,0
5810,79,30,20,0
5811,79,30,21,0
5812,79,30,22,0
5813,79,30,23,0
5814,79,30,24,0
5815,79,30,25,0
5816,79,30,26,0
5817,79,30,27,0
5818,79,30,28,0
5819,79,30,29,0
5820,79,30,30,0
5821,79,30,31,0
5822,79,30,32,0
5823,79,30,33,0
5824,79,30,34,0
5825,79,30,35,0
5826,79,30,36,0
5827,79,30,37,0
5828,79,30,38,0
5829,79,30,39,0
5830,79,30,40,0
5831,79,30,41,0
5832,79,30,42,0
5833,79,30,43,0
5834,79,30,44,0
5835,79,30,45,0
5836,79,30,46,0
5837,80,30,0,0
5838,80,30,1,0
5839,80,30,2,0
5840,80,30,3,0
5841,80,30,4,0
5842,80,30,5,0
5843,80,30,6,0
5844,80,30,7,0
5845,80,30,8,0
5846,80,30,9,0
5847,80,30,10,0
5848,80,30,11,0
5849,80,30,12,0
5850,80,30,13,0
5851,80,30,14,0
5852,80,30,15,0
5853,80,30,16,0
5854,80,30,17,0
5855,80,30,18,0
5856,80,30,19,0
5857,80,30,20,0
5858,80,30,21,0
5859,80,30,22,0
5860,80,30,23,0
5861,80,30,24,0
5862,80,30,25,0
5863,80,30,26,0
5864,80,30,27,0
5865,80,30,28,0
5866,80,30,29,0
5867,80,30,30,0
5868,80,30,31,0
5869,80,30,32,0
5870,80,30,33,0
5871,80,30,34,0
5872,80,30,35,0
5873,80,30,36,0
5874,80,30,37,0
5875,80,30,38,0
5876,80,30,39,0
5877,80,30,40,0
5878,80,30,41,0
5879,80,30,42,0
5880,81,30,0,0
5881,81,30,1,0
5882,81,30,2,0
5883,81,30,3,0
5884,81,30,4,0
5885,81,30,5,0
5886,81,30,6,0
5887,81,30,7,0
5888,81,30,8,0
5889,81,30,9,0
5890,81,30,10,0
5891,81,30,11,0
5892,81,30,12,0
5893,81,30,13,0
5894,81,30,14,0
5895,81,30,15,0
5896,81,30,16,0
5897,81,30,17,0
5898,81,30,18,0
5899,81,30,19,0
5900,81,30,20,0
5901,81,30,21,0
5902,81,30,22,0
5903,81,30,23,0
5904,81,30,24,0
5905,81,30,25,0
5906,81,30,26,0
5907,81,30,27,0
5908,81,30,28,0
5909,81,30,29,0
5910,82,30,0,0
5911,82,30,1,0
5912,82,30,2,0
5913,82,30,3,0
5914,82,30,4,0
5915,82,30,5,0
5916,82,30,6,0
5917,82,30,7,0
5918,82,30,8,0
5919,82,30,9,0
5920,82,30,10,0
5921,82,30,11,0
5922,82,30,12,0
5923,82,30,13,0
5924,82,30,14,0
5925,82,30,15,0
5926,82,30,16,0
5927,82,30,17,0
5928,82,30,18,0
5929,82,30,19,0
5930,83,30,0,0
5931,83,30,1,0
5932,83,30,2,0
5933,83,30,3,0
5934,83,30,4,0
5935,83,30,5,0
5936,83,30,6,0
5937,83,30,7,0
5938,83,30,8,0
5939,83,30,9,0
5940,83,30,10,0
5941,83,30,11,0
5942,83,30,12,0
5943,83,30,13,0
5944,83,30,14,0
5945,83,30,15,0
5946,83,30,16,0
5947,83,30,17,0
5948,83,30,18,0
5949,83,30,19,0
5950,83,30,20,0
5951,83,30,21,0
5952,83,30,22,0
5953,83,30,23,0
5954,83,30,24,0
5955,83,30,25,0
5956,83,30,26,0
5957,83,30,27,0
5958,83,30,28,0
5959,83,30,29,0
5960,83,30,30,0
5961,83,30,31,0
5962,83,30,32,0
5963,83,30,33,0
5964,83,30,34,0
5965,83,30,35,0
5966,83,30,36,0
5967,84,30,0,0
5968,84,30,1,0
5969,84,30,2,0
5970,84,30,3,0
5971,84,30,4,0
5972,84,30,5,0
5973,84,30,6,0
5974,84,30,7,0
5975,84,30,8,0
5976,84,30,9,0
5977,84,30,10,0
5978,84,30,11,0
5979,84,30,12,0
5980,84,30,13,0
5981,84,30,14,0
5982,84,30,15,0
5983,84,30,16,0
5984,84,30,17,0
5985,84,30,18,0
5986,84,30,19,0
5987,84,30,20,0
5988,84,30,21,0
5989,84,30,22,0
5990,84,30,23,0
5991,84,30,24,0
5992,84,30,25,0
5993,85,30,0,0
5994,85,30,1,0
5995,85,30,2,0
5996,85,30,3,0
5997,85,30,4,0
5998,85,30,5,0
5999,85,30,6,0
6000,85,30,7,0
6001,85,30,8,0
6002,85,30,9,0
6003,85,30,10,0
6004,85,30,11,0
6005,85,30,12,0
6006,85,30,13,0
6007,85,30,14,0
6008,85,30,15,0
6009,85,30,16,0
6010,85,30,17,0
6011,85,30,18,0
6012,85,30,19,0
6013,85,30,20,0
6014,85,30,21,0
6015,85,30,22,0
6016,86,30,0,0
6017,86,30,1,0
6018,86,30,2,0
6019,86,30,3,0
6020,86,30,4,0
6021,86,30,5,0
6022,86,30,6,0
6023,86,30,7,0
6024,86,30,8,0
6025,86,30,9,0
6026,86,30,10,0
6027,86,30,11,0
6028,86,30,12,0
6029,86,30,13,0
6030,86,30,14,0
6031,86,30,15,0
6032,86,30,16,0
6033,86,30,17,0
6034,87,30,0,0
6035,87,30,1,0
6036,87,30,2,0
6037,87,30,3,0
6038,87,30,4,0
6039,87,30,5,0
6040,87,30,6,0
6041,87,30,7,0
6042,87,30,8,0
6043,87,30,9,0
6044,87,30,10,0
6045,87,30,11,0
6046,87,30,12,0
6047,87,30,13,0
6048,87,30,14,0
6049,87,30,15,0
6050,87,30,16,0
6051,87,30,17,0
6052,87,30,18,0
6053,87,30,19,0
6054,88,30,0,0
6055,88,30,1,0
6056,88,30,2,0
6057,88,30,3,0
6058,88,30,4,0
6059,88,30,5,0
6060,88,30,6,0
6061,88,30,7,0
6062,88,30,8,0
6063,88,30,9,0
6064,88,30,10,0
6065,88,30,11,0
6066,88,30,12,0
6067,88,30,13,0
6068,88,30,14,0
6069,88,30,15,0
6070,88,30,16,0
6071,88,30,17,0
6072,88,30,18,0
6073,88,30,19,0
6074,88,30,20,0
6075,88,30,21,0
6076,88,30,22,0
6077,88,30,23,0
6078,88,30,24,0
6079,88,30,25,0
6080,88,30,26,0
6081,89,30,0,0
6082,89,30,1,0
6083,89,30,2,0
6084,89,30,3,0
6085,89,30,4,0
6086,89,30,5,0
6087,89,30,6,0
6088,89,30,7,0
6089,89,30,8,0
6090,89,30,9,0
6091,89,30,10,0
6092,89,30,11,0
6093,89,30,12,0
6094,89,30,13,0
6095,89,30,14,0
6096,89,30,15,0
6097,89,30,16,0
6098,89,30,17,0
6099,89,30,18,0
6100,89,30,19,0
6101,89,30,20,0
6102,89,30,21,0
6103,89,30,22,0
6104,89,30,23,0
6105,89,30,24,0
6106,89,30,25,0
6107,89,30,26,0
6108,89,30,27,0
6109,89,30,28,0
6110,89,30,29,0
6111,89,30,30,0
6112,90,30,0,0
6113,90,30,1,0
6114,90,30,2,0
6115,90,30,3,0
6116,90,30,4,0
6117,90,30,5,0
6118,90,30,6,0
6119,90,30,7,0
6120,90,30,8,0
6121,90,30,9,0
6122,90,30,10,0
6123,90,30,11,0
6124,90,30,12,0
6125,90,30,13,0
6126,90,30,14,0
6127,90,30,15,0
6128,90,30,16,0
6129,90,30,17,0
6130,90,30,18,0
6131,90,30,19,0
6132,90,30,20,0
6133,91,30,0,0
6134,91,30,1,0
6135,91,30,2,0
6136,91,30,3,0
6137,91,30,4,0
6138,91,30,5,0
6139,91,30,6,0
6140,91,30,7,0
6141,91,30,8,0
6142,91,30,9,0
6143,91,30,10,0
6144,91,30,11,0
6145,91,30,12,0
6146,91,30,13,0
6147,91,30,14,0
6148,91,30,15,0
6149,92,30,0,0
6150,92,30,1,0
6151,92,30,2,0
6152,92,30,3,0
6153,92,30,4,0
6154,92,30,5,0
6155,92,30,6,0
6156,92,30,7,0
6157,92,30,8,0
6158,92,30,9,0
6159,92,30,10,0
6160,92,30,11,0
6161,92,30,12,0
6162,92,30,13,0
6163,92,30,14,0
6164,92,30,15,0
6165,92,30,16,0
6166,92,30,17,0
6167,92,30,18,0
6168,92,30,19,0
6169,92,30,20,0
6170,92,30,21,0
6171,93,30,0,0
6172,93,30,1,0
6173,93,30,2,0
6174,93,30,3,0
6175,93,30,4,0
6176,93,30,5,0
6177,93,30,6,0
6178,93,30,7,0
6179,93,30,8,0
6180,93,30,9,0
6181,93,30,10,0
6182,93,30,11,0
6183,94,30,0,0
6184,94,30,1,0
6185,94,30,2,0
6186,94,30,3,0
6187,94,30,4,0
6188,94,30,5,0
6189,94,30,6,0
6190,94,30,7,0
6191,94,30,8,0
6192,95,30,0,0
6193,95,30,1,0
6194,95,30,2,0
6195,95,30,3,0
6196,95,30,4,0
6197,95,30,5,0
6198,95,30,6,0
6199,95,30,7,0
6200,95,30,8,0
6201,96,30,0,0
6202,96,30,1,0
6203,96,30,2,0
6204,96,30,3,0
6205,96,30,4,0
6206,96,30,5,0
6207,96,30,6,0
6208,96,30,7,0
6209,96,30,8,0
6210,96,30,9,0
6211,96,30,10,0
6212,96,30,11,0
6213,96,30,12,0
6214,96,30,13,0
6215,96,30,14,0
6216,96,30,15,0
6217,96,30,16,0
6218,96,30,17,0
6219,96,30,18,0
6220,96,30,19,0
6221,97,30,0,0
6222,97,30,1,0
6223,97,30,2,0
6224,97,30,3,0
6225,97,30,4,0
6226,97,30,5,0
6227,98,30,0,0
6228,98,30,1,0
6229,98,30,2,0
6230,98,30,3,0
6231,98,30,4,0
6232,98,30,5,0
6233,98,30,6,0
6234,98,30,7,0
6235,98,30,8,0
6236,99,30,0,0
6237,99,30,1,0
6238,99,30,2,0
6239,99,30,3,0
6240,99,30,4,0
6241,99,30,5,0
6242,99,30,6,0
6243,99,30,7,0
6244,99,30,8,0
6245,100,30,0,0
6246,100,30,1,0
6247,100,30,2,0
6248,100,30,3,0
6249,100,30,4,0
6250,100,30,5,0
6251,100,30,6,0
6252,100,30,7,0
6253,100,30,8,0
6254,100,30,9,0
6255,100,30,10,0
6256,100,30,11,0
6257,101,30,0,0
6258,101,30,1,0
6259,101,30,2,0
6260,101,30,3,0
6261,101,30,4,0
6262,101,30,5,0
6263,101,30,6,0
6264,101,30,7,0
6265,101,30,8,0
6266,101,30,9,0
6267,101,30,10,0
6268,101,30,11,0
6269,102,30,0,0
6270,102,30,1,0
6271,102,30,2,0
6272,102,30,3,0
6273,102,30,4,0
6274,102,30,5,0
6275,102,30,6,0
6276,102,30,7,0
6277,102,30,8,0
6278,103,30,0,0
6279,103,30,1,0
6280,103,30,2,0
6281,103,30,3,0
6282,104,30,0,0
6283,104,30,1,0
6284,104,30,2,0
6285,104,30,3,0
6286,104,30,4,0
6287,104,30,5,0
6288,104,30,6,0
6289,104,30,7,0
6290,104,30,8,0
6291,104,30,9,0
6292,105,30,0,0
6293,105,30,1,0
6294,105,30,2,0
6295,105,30,3,0
6296,105,30,4,0
6297,105,30,5,0
6298,106,30,0,0
6299,106,30,1,0
6300,106,30,2,0
6301,106,30,3,0
6302,106,30,4,0
6303,107,30,0,0
6304,107,30,1,0
6305,107,30,2,0
6306,107,30,3,0
6307,107,30,4,0
6308,107,30,5,0
6309,107,30,6,0
6310,107,30,7,0
6311,108,30,0,0
6312,108,30,1,0
6313,108,30,2,0
6314,108,30,3,0
6315,109,30,0,0
6316,109,30,1,0
6317,109,30,2,0
6318,109,30,3,0
6319,109,30,4,0
6320,109,30,5,0
6321,109,30,6,0
6322,110,30,0,0
6323,110,30,1,0
6324,110,30,2,0
6325,110,30,3,0
6326,111,30,0,0
6327,111,30,1,0
6328,111,30,2,0
6329,111,30,3,0
6330,111,30,4,0
6331,111,30,5,0
6332,112,30,0,0
6333,112,30,1,0
6334,112,30,2,0
6335,112,30,3,0
6336,112,30,4,0
6337,113,30,0,0
6338,113,30,1,0
6339,113,30,2,0
6340,113,30,3,0
6341,113,30,4,0
6342,113,30,5,0
6343,114,30,0,0
6344,114,30,1,0
6345,114,30,2,0
6346,114,30,3,0
6347,114,30,4,0
6348,114,30,5,0
6349,114,30,6,0
